# export from unicycle
# n stationname x1 x2 x3
04171 04171 -30000.000000 -61000.000000 0.000000
04172 04172 -30000.000000 -59000.000000 0.000000
04173 04173 -30000.000000 -57000.000000 0.000000
04174 04174 -30000.000000 -55000.000000 0.000000
04175 04175 -30000.000000 -53000.000000 0.000000
04176 04176 -30000.000000 -51000.000000 0.000000
04177 04177 -30000.000000 -37000.000000 0.000000
04178 04178 -30000.000000 -35000.000000 0.000000
04179 04179 -30000.000000 -29000.000000 0.000000
04180 04180 -30000.000000 -27000.000000 0.000000
04181 04181 -30000.000000 -25000.000000 0.000000
04182 04182 -30000.000000 -13000.000000 0.000000
04183 04183 -30000.000000 -11000.000000 0.000000
04184 04184 -30000.000000 -9000.000000 0.000000
04185 04185 -30000.000000 -7000.000000 0.000000
04186 04186 -30000.000000 -5000.000000 0.000000
04187 04187 -30000.000000 -3000.000000 0.000000
04188 04188 -30000.000000 -1000.000000 0.000000
04189 04189 -30000.000000 1000.000000 0.000000
04190 04190 -30000.000000 3000.000000 0.000000
04191 04191 -30000.000000 5000.000000 0.000000
04192 04192 -30000.000000 7000.000000 0.000000
04193 04193 -30000.000000 9000.000000 0.000000
04194 04194 -30000.000000 11000.000000 0.000000
04195 04195 -30000.000000 13000.000000 0.000000
04196 04196 -30000.000000 15000.000000 0.000000
04197 04197 -30000.000000 17000.000000 0.000000
04198 04198 -30000.000000 19000.000000 0.000000
04199 04199 -30000.000000 21000.000000 0.000000
04200 04200 -30000.000000 23000.000000 0.000000
04201 04201 -30000.000000 25000.000000 0.000000
04202 04202 -30000.000000 27000.000000 0.000000
04203 04203 -30000.000000 29000.000000 0.000000
04204 04204 -30000.000000 31000.000000 0.000000
04205 04205 -30000.000000 33000.000000 0.000000
04206 04206 -30000.000000 35000.000000 0.000000
04207 04207 -30000.000000 37000.000000 0.000000
04208 04208 -30000.000000 39000.000000 0.000000
04209 04209 -30000.000000 41000.000000 0.000000
04210 04210 -30000.000000 43000.000000 0.000000
04211 04211 -30000.000000 45000.000000 0.000000
04212 04212 -30000.000000 47000.000000 0.000000
04213 04213 -30000.000000 49000.000000 0.000000
04214 04214 -30000.000000 51000.000000 0.000000
04215 04215 -30000.000000 53000.000000 0.000000
04216 04216 -30000.000000 55000.000000 0.000000
04217 04217 -30000.000000 57000.000000 0.000000
04218 04218 -30000.000000 59000.000000 0.000000
04219 04219 -30000.000000 61000.000000 0.000000
04220 04220 -30000.000000 63000.000000 0.000000
04221 04221 -30000.000000 65000.000000 0.000000
04222 04222 -30000.000000 67000.000000 0.000000
04223 04223 -30000.000000 69000.000000 0.000000
04224 04224 -30000.000000 71000.000000 0.000000
04225 04225 -30000.000000 73000.000000 0.000000
04226 04226 -30000.000000 75000.000000 0.000000
04227 04227 -30000.000000 77000.000000 0.000000
04228 04228 -30000.000000 79000.000000 0.000000
04229 04229 -30000.000000 81000.000000 0.000000
04230 04230 -30000.000000 83000.000000 0.000000
04231 04231 -30000.000000 85000.000000 0.000000
04232 04232 -30000.000000 87000.000000 0.000000
04233 04233 -30000.000000 89000.000000 0.000000
04234 04234 -30000.000000 91000.000000 0.000000
04235 04235 -30000.000000 93000.000000 0.000000
04236 04236 -28000.000000 -59000.000000 0.000000
04237 04237 -28000.000000 -57000.000000 0.000000
04238 04238 -28000.000000 -55000.000000 0.000000
04239 04239 -28000.000000 -53000.000000 0.000000
04240 04240 -28000.000000 -51000.000000 0.000000
04241 04241 -28000.000000 -15000.000000 0.000000
04242 04242 -28000.000000 -13000.000000 0.000000
04243 04243 -28000.000000 -11000.000000 0.000000
04244 04244 -28000.000000 -9000.000000 0.000000
04245 04245 -28000.000000 -7000.000000 0.000000
04246 04246 -28000.000000 -5000.000000 0.000000
04247 04247 -28000.000000 -3000.000000 0.000000
04248 04248 -28000.000000 -1000.000000 0.000000
04249 04249 -28000.000000 1000.000000 0.000000
04250 04250 -28000.000000 3000.000000 0.000000
04251 04251 -28000.000000 5000.000000 0.000000
04252 04252 -28000.000000 7000.000000 0.000000
04253 04253 -28000.000000 9000.000000 0.000000
04254 04254 -28000.000000 11000.000000 0.000000
04255 04255 -28000.000000 13000.000000 0.000000
04256 04256 -28000.000000 15000.000000 0.000000
04257 04257 -28000.000000 17000.000000 0.000000
04258 04258 -28000.000000 19000.000000 0.000000
04259 04259 -28000.000000 21000.000000 0.000000
04260 04260 -28000.000000 23000.000000 0.000000
04261 04261 -28000.000000 25000.000000 0.000000
04262 04262 -28000.000000 27000.000000 0.000000
04263 04263 -28000.000000 29000.000000 0.000000
04264 04264 -28000.000000 31000.000000 0.000000
04265 04265 -28000.000000 33000.000000 0.000000
04266 04266 -28000.000000 35000.000000 0.000000
04267 04267 -28000.000000 37000.000000 0.000000
04268 04268 -28000.000000 39000.000000 0.000000
04269 04269 -28000.000000 41000.000000 0.000000
04270 04270 -28000.000000 43000.000000 0.000000
04271 04271 -28000.000000 45000.000000 0.000000
04272 04272 -28000.000000 47000.000000 0.000000
04273 04273 -28000.000000 49000.000000 0.000000
04274 04274 -28000.000000 51000.000000 0.000000
04275 04275 -28000.000000 53000.000000 0.000000
04276 04276 -28000.000000 55000.000000 0.000000
04277 04277 -28000.000000 57000.000000 0.000000
04278 04278 -28000.000000 59000.000000 0.000000
04279 04279 -28000.000000 61000.000000 0.000000
04280 04280 -28000.000000 63000.000000 0.000000
04281 04281 -28000.000000 65000.000000 0.000000
04282 04282 -28000.000000 67000.000000 0.000000
04283 04283 -28000.000000 69000.000000 0.000000
04284 04284 -28000.000000 71000.000000 0.000000
04285 04285 -28000.000000 73000.000000 0.000000
04286 04286 -28000.000000 75000.000000 0.000000
04287 04287 -28000.000000 77000.000000 0.000000
04288 04288 -28000.000000 79000.000000 0.000000
04289 04289 -28000.000000 81000.000000 0.000000
04290 04290 -28000.000000 83000.000000 0.000000
04291 04291 -28000.000000 85000.000000 0.000000
04292 04292 -28000.000000 87000.000000 0.000000
04293 04293 -28000.000000 89000.000000 0.000000
04294 04294 -28000.000000 93000.000000 0.000000
04295 04295 -26000.000000 -29000.000000 0.000000
04296 04296 -26000.000000 -13000.000000 0.000000
04297 04297 -26000.000000 -11000.000000 0.000000
04298 04298 -26000.000000 -9000.000000 0.000000
04299 04299 -26000.000000 -7000.000000 0.000000
04300 04300 -26000.000000 -5000.000000 0.000000
04301 04301 -26000.000000 -3000.000000 0.000000
04302 04302 -26000.000000 -1000.000000 0.000000
04303 04303 -26000.000000 1000.000000 0.000000
04304 04304 -26000.000000 3000.000000 0.000000
04305 04305 -26000.000000 5000.000000 0.000000
04306 04306 -26000.000000 7000.000000 0.000000
04307 04307 -26000.000000 9000.000000 0.000000
04308 04308 -26000.000000 11000.000000 0.000000
04309 04309 -26000.000000 13000.000000 0.000000
04310 04310 -26000.000000 15000.000000 0.000000
04311 04311 -26000.000000 17000.000000 0.000000
04312 04312 -26000.000000 19000.000000 0.000000
04313 04313 -26000.000000 21000.000000 0.000000
04314 04314 -26000.000000 23000.000000 0.000000
04315 04315 -26000.000000 25000.000000 0.000000
04316 04316 -26000.000000 27000.000000 0.000000
04317 04317 -26000.000000 29000.000000 0.000000
04318 04318 -26000.000000 31000.000000 0.000000
04319 04319 -26000.000000 33000.000000 0.000000
04320 04320 -26000.000000 35000.000000 0.000000
04321 04321 -26000.000000 37000.000000 0.000000
04322 04322 -26000.000000 39000.000000 0.000000
04323 04323 -26000.000000 41000.000000 0.000000
04324 04324 -26000.000000 43000.000000 0.000000
04325 04325 -26000.000000 45000.000000 0.000000
04326 04326 -26000.000000 47000.000000 0.000000
04327 04327 -26000.000000 49000.000000 0.000000
04328 04328 -26000.000000 51000.000000 0.000000
04329 04329 -26000.000000 53000.000000 0.000000
04330 04330 -26000.000000 55000.000000 0.000000
04331 04331 -26000.000000 57000.000000 0.000000
04332 04332 -26000.000000 59000.000000 0.000000
04333 04333 -26000.000000 61000.000000 0.000000
04334 04334 -26000.000000 63000.000000 0.000000
04335 04335 -26000.000000 65000.000000 0.000000
04336 04336 -26000.000000 67000.000000 0.000000
04337 04337 -26000.000000 69000.000000 0.000000
04338 04338 -26000.000000 71000.000000 0.000000
04339 04339 -26000.000000 73000.000000 0.000000
04340 04340 -26000.000000 75000.000000 0.000000
04341 04341 -26000.000000 77000.000000 0.000000
04342 04342 -26000.000000 79000.000000 0.000000
04343 04343 -26000.000000 81000.000000 0.000000
04344 04344 -26000.000000 83000.000000 0.000000
04345 04345 -26000.000000 85000.000000 0.000000
04346 04346 -26000.000000 87000.000000 0.000000
04347 04347 -26000.000000 89000.000000 0.000000
04348 04348 -24000.000000 -183000.000000 0.000000
04349 04349 -24000.000000 -91000.000000 0.000000
04350 04350 -24000.000000 -89000.000000 0.000000
04351 04351 -24000.000000 -29000.000000 0.000000
04352 04352 -24000.000000 -27000.000000 0.000000
04353 04353 -24000.000000 -11000.000000 0.000000
04354 04354 -24000.000000 -9000.000000 0.000000
04355 04355 -24000.000000 -7000.000000 0.000000
04356 04356 -24000.000000 -5000.000000 0.000000
04357 04357 -24000.000000 -3000.000000 0.000000
04358 04358 -24000.000000 -1000.000000 0.000000
04359 04359 -24000.000000 1000.000000 0.000000
04360 04360 -24000.000000 3000.000000 0.000000
04361 04361 -24000.000000 5000.000000 0.000000
04362 04362 -24000.000000 7000.000000 0.000000
04363 04363 -24000.000000 9000.000000 0.000000
04364 04364 -24000.000000 11000.000000 0.000000
04365 04365 -24000.000000 13000.000000 0.000000
04366 04366 -24000.000000 15000.000000 0.000000
04367 04367 -24000.000000 17000.000000 0.000000
04368 04368 -24000.000000 19000.000000 0.000000
04369 04369 -24000.000000 21000.000000 0.000000
04370 04370 -24000.000000 23000.000000 0.000000
04371 04371 -24000.000000 25000.000000 0.000000
04372 04372 -24000.000000 27000.000000 0.000000
04373 04373 -24000.000000 29000.000000 0.000000
04374 04374 -24000.000000 31000.000000 0.000000
04375 04375 -24000.000000 33000.000000 0.000000
04376 04376 -24000.000000 35000.000000 0.000000
04377 04377 -24000.000000 37000.000000 0.000000
04378 04378 -24000.000000 39000.000000 0.000000
04379 04379 -24000.000000 41000.000000 0.000000
04380 04380 -24000.000000 43000.000000 0.000000
04381 04381 -24000.000000 45000.000000 0.000000
04382 04382 -24000.000000 47000.000000 0.000000
04383 04383 -24000.000000 49000.000000 0.000000
04384 04384 -24000.000000 51000.000000 0.000000
04385 04385 -24000.000000 53000.000000 0.000000
04386 04386 -24000.000000 55000.000000 0.000000
04387 04387 -24000.000000 57000.000000 0.000000
04388 04388 -24000.000000 59000.000000 0.000000
04389 04389 -24000.000000 61000.000000 0.000000
04390 04390 -24000.000000 63000.000000 0.000000
04391 04391 -24000.000000 65000.000000 0.000000
04392 04392 -24000.000000 67000.000000 0.000000
04393 04393 -24000.000000 69000.000000 0.000000
04394 04394 -24000.000000 71000.000000 0.000000
04395 04395 -24000.000000 73000.000000 0.000000
04396 04396 -24000.000000 75000.000000 0.000000
04397 04397 -24000.000000 77000.000000 0.000000
04398 04398 -24000.000000 79000.000000 0.000000
04399 04399 -24000.000000 81000.000000 0.000000
04400 04400 -24000.000000 83000.000000 0.000000
04401 04401 -24000.000000 85000.000000 0.000000
04402 04402 -24000.000000 87000.000000 0.000000
04403 04403 -24000.000000 89000.000000 0.000000
04404 04404 -22000.000000 -195000.000000 0.000000
04405 04405 -22000.000000 -185000.000000 0.000000
04406 04406 -22000.000000 -183000.000000 0.000000
04407 04407 -22000.000000 -89000.000000 0.000000
04408 04408 -22000.000000 -87000.000000 0.000000
04409 04409 -22000.000000 -29000.000000 0.000000
04410 04410 -22000.000000 -27000.000000 0.000000
04411 04411 -22000.000000 -25000.000000 0.000000
04412 04412 -22000.000000 -21000.000000 0.000000
04413 04413 -22000.000000 -9000.000000 0.000000
04414 04414 -22000.000000 -7000.000000 0.000000
04415 04415 -22000.000000 -5000.000000 0.000000
04416 04416 -22000.000000 -3000.000000 0.000000
04417 04417 -22000.000000 -1000.000000 0.000000
04418 04418 -22000.000000 1000.000000 0.000000
04419 04419 -22000.000000 3000.000000 0.000000
04420 04420 -22000.000000 5000.000000 0.000000
04421 04421 -22000.000000 7000.000000 0.000000
04422 04422 -22000.000000 9000.000000 0.000000
04423 04423 -22000.000000 11000.000000 0.000000
04424 04424 -22000.000000 13000.000000 0.000000
04425 04425 -22000.000000 15000.000000 0.000000
04426 04426 -22000.000000 17000.000000 0.000000
04427 04427 -22000.000000 19000.000000 0.000000
04428 04428 -22000.000000 21000.000000 0.000000
04429 04429 -22000.000000 23000.000000 0.000000
04430 04430 -22000.000000 25000.000000 0.000000
04431 04431 -22000.000000 27000.000000 0.000000
04432 04432 -22000.000000 29000.000000 0.000000
04433 04433 -22000.000000 31000.000000 0.000000
04434 04434 -22000.000000 33000.000000 0.000000
04435 04435 -22000.000000 35000.000000 0.000000
04436 04436 -22000.000000 37000.000000 0.000000
04437 04437 -22000.000000 39000.000000 0.000000
04438 04438 -22000.000000 41000.000000 0.000000
04439 04439 -22000.000000 43000.000000 0.000000
04440 04440 -22000.000000 45000.000000 0.000000
04441 04441 -22000.000000 47000.000000 0.000000
04442 04442 -22000.000000 49000.000000 0.000000
04443 04443 -22000.000000 51000.000000 0.000000
04444 04444 -22000.000000 53000.000000 0.000000
04445 04445 -22000.000000 55000.000000 0.000000
04446 04446 -22000.000000 57000.000000 0.000000
04447 04447 -22000.000000 59000.000000 0.000000
04448 04448 -22000.000000 61000.000000 0.000000
04449 04449 -22000.000000 63000.000000 0.000000
04450 04450 -22000.000000 65000.000000 0.000000
04451 04451 -22000.000000 67000.000000 0.000000
04452 04452 -22000.000000 69000.000000 0.000000
04453 04453 -22000.000000 71000.000000 0.000000
04454 04454 -22000.000000 73000.000000 0.000000
04455 04455 -22000.000000 75000.000000 0.000000
04456 04456 -22000.000000 77000.000000 0.000000
04457 04457 -22000.000000 79000.000000 0.000000
04458 04458 -22000.000000 81000.000000 0.000000
04459 04459 -22000.000000 83000.000000 0.000000
04460 04460 -22000.000000 85000.000000 0.000000
04461 04461 -22000.000000 87000.000000 0.000000
04462 04462 -22000.000000 89000.000000 0.000000
04463 04463 -22000.000000 91000.000000 0.000000
04464 04464 -20000.000000 -199000.000000 0.000000
04465 04465 -20000.000000 -197000.000000 0.000000
04466 04466 -20000.000000 -193000.000000 0.000000
04467 04467 -20000.000000 -191000.000000 0.000000
04468 04468 -20000.000000 -189000.000000 0.000000
04469 04469 -20000.000000 -187000.000000 0.000000
04470 04470 -20000.000000 -185000.000000 0.000000
04471 04471 -20000.000000 -183000.000000 0.000000
04472 04472 -20000.000000 -87000.000000 0.000000
04473 04473 -20000.000000 -85000.000000 0.000000
04474 04474 -20000.000000 -51000.000000 0.000000
04475 04475 -20000.000000 -27000.000000 0.000000
04476 04476 -20000.000000 -21000.000000 0.000000
04477 04477 -20000.000000 -7000.000000 0.000000
04478 04478 -20000.000000 -5000.000000 0.000000
04479 04479 -20000.000000 -3000.000000 0.000000
04480 04480 -20000.000000 -1000.000000 0.000000
04481 04481 -20000.000000 1000.000000 0.000000
04482 04482 -20000.000000 3000.000000 0.000000
04483 04483 -20000.000000 5000.000000 0.000000
04484 04484 -20000.000000 7000.000000 0.000000
04485 04485 -20000.000000 9000.000000 0.000000
04486 04486 -20000.000000 11000.000000 0.000000
04487 04487 -20000.000000 13000.000000 0.000000
04488 04488 -20000.000000 15000.000000 0.000000
04489 04489 -20000.000000 17000.000000 0.000000
04490 04490 -20000.000000 19000.000000 0.000000
04491 04491 -20000.000000 21000.000000 0.000000
04492 04492 -20000.000000 23000.000000 0.000000
04493 04493 -20000.000000 25000.000000 0.000000
04494 04494 -20000.000000 27000.000000 0.000000
04495 04495 -20000.000000 29000.000000 0.000000
04496 04496 -20000.000000 31000.000000 0.000000
04497 04497 -20000.000000 33000.000000 0.000000
04498 04498 -20000.000000 35000.000000 0.000000
04499 04499 -20000.000000 37000.000000 0.000000
04500 04500 -20000.000000 39000.000000 0.000000
04501 04501 -20000.000000 41000.000000 0.000000
04502 04502 -20000.000000 43000.000000 0.000000
04503 04503 -20000.000000 45000.000000 0.000000
04504 04504 -20000.000000 47000.000000 0.000000
04505 04505 -20000.000000 49000.000000 0.000000
04506 04506 -20000.000000 51000.000000 0.000000
04507 04507 -20000.000000 53000.000000 0.000000
04508 04508 -20000.000000 55000.000000 0.000000
04509 04509 -20000.000000 57000.000000 0.000000
04510 04510 -20000.000000 59000.000000 0.000000
04511 04511 -20000.000000 61000.000000 0.000000
04512 04512 -20000.000000 63000.000000 0.000000
04513 04513 -20000.000000 65000.000000 0.000000
04514 04514 -20000.000000 67000.000000 0.000000
04515 04515 -20000.000000 69000.000000 0.000000
04516 04516 -20000.000000 71000.000000 0.000000
04517 04517 -20000.000000 73000.000000 0.000000
04518 04518 -20000.000000 75000.000000 0.000000
04519 04519 -20000.000000 77000.000000 0.000000
04520 04520 -20000.000000 79000.000000 0.000000
04521 04521 -20000.000000 81000.000000 0.000000
04522 04522 -20000.000000 83000.000000 0.000000
04523 04523 -20000.000000 85000.000000 0.000000
04524 04524 -20000.000000 87000.000000 0.000000
04525 04525 -20000.000000 89000.000000 0.000000
04526 04526 -18000.000000 -195000.000000 0.000000
04527 04527 -18000.000000 -193000.000000 0.000000
04528 04528 -18000.000000 -191000.000000 0.000000
04529 04529 -18000.000000 -189000.000000 0.000000
04530 04530 -18000.000000 -187000.000000 0.000000
04531 04531 -18000.000000 -185000.000000 0.000000
